Date,Quantity_Consumed,Lead_Time,Sales_Volume,Month,Year,lag_7,lag_14,lag_30,rolling_7,rolling_30,month,dayofweek,Material_Name_Sand,Material_Name_TMT_Steel,Vendor_Name_Vendor_B,Vendor_Name_Vendor_C,Location_Ghaziabad,Location_Noida
2024-02-03,113.0,10,111,2,2024,85.0,124.0,91.0,116.71428571428571,106.9,2,5,True,False,False,True,True,False
2024-02-04,96.0,12,100,2,2024,112.0,129.0,90.0,114.42857142857143,107.1,2,6,True,False,True,False,False,True
2024-02-05,134.0,12,135,2,2024,125.0,91.0,97.0,115.71428571428571,108.33333333333333,2,0,True,False,False,False,True,False
2024-02-06,157.0,5,151,2,2024,129.0,113.0,92.0,119.71428571428571,110.5,2,1,True,False,False,False,False,False
2024-02-07,136.0,14,133,2,2024,115.0,125.0,108.0,122.71428571428571,111.43333333333334,2,2,True,False,False,True,False,False
2024-02-08,121.0,9,126,2,2024,105.0,107.0,98.0,125.0,112.2,2,3,True,False,False,True,True,False
2024-02-09,123.0,9,120,2,2024,118.0,94.0,118.0,125.71428571428571,112.36666666666666,2,4,True,False,False,True,False,True
2024-02-10,83.0,14,89,2,2024,113.0,85.0,129.0,121.42857142857143,110.83333333333333,2,5,True,False,False,False,False,True
2024-02-11,111.0,7,120,2,2024,96.0,112.0,89.0,123.57142857142857,111.56666666666666,2,6,True,False,False,True,True,False
2024-02-12,120.0,11,119,2,2024,134.0,125.0,82.0,121.57142857142857,112.83333333333333,2,0,True,False,True,False,False,False
2024-02-13,108.0,12,103,2,2024,157.0,129.0,118.0,114.57142857142857,112.5,2,1,True,False,False,False,False,False
2024-02-14,136.0,12,135,2,2024,136.0,115.0,102.0,114.57142857142857,113.63333333333334,2,2,True,False,False,True,True,False
2024-02-15,85.0,9,84,2,2024,121.0,105.0,131.0,109.42857142857143,112.1,2,3,True,False,False,False,False,True
2024-02-16,98.0,12,99,2,2024,123.0,118.0,72.0,105.85714285714286,112.96666666666667,2,4,True,False,False,False,True,False
2024-02-17,114.0,13,116,2,2024,83.0,113.0,96.0,110.28571428571429,113.56666666666666,2,5,True,False,True,False,True,False
2024-02-18,130.0,11,135,2,2024,111.0,96.0,100.0,113.0,114.56666666666666,2,6,True,False,True,False,False,False
2024-02-19,141.0,10,144,2,2024,120.0,134.0,124.0,116.0,115.13333333333334,2,0,True,False,False,False,True,False
2024-02-20,117.0,7,109,2,2024,108.0,157.0,129.0,117.28571428571429,114.73333333333333,2,1,True,False,False,True,False,False
2024-02-21,105.0,7,104,2,2024,136.0,136.0,91.0,112.85714285714286,115.2,2,2,True,False,True,False,True,False
2024-02-22,140.0,9,138,2,2024,85.0,121.0,113.0,120.71428571428571,116.1,2,3,True,False,False,False,True,False
2024-02-23,136.0,5,129,2,2024,98.0,123.0,125.0,126.14285714285714,116.46666666666667,2,4,True,False,False,True,True,False
2024-02-24,104.0,12,107,2,2024,114.0,83.0,107.0,124.71428571428571,116.36666666666666,2,5,True,False,False,False,False,True
2024-02-25,127.0,10,118,2,2024,130.0,111.0,94.0,124.28571428571429,117.46666666666667,2,6,True,False,False,False,False,True
2024-02-26,119.0,9,121,2,2024,141.0,120.0,85.0,121.14285714285714,118.6,2,0,True,False,False,False,True,False
2024-02-27,110.0,5,119,2,2024,117.0,108.0,112.0,120.14285714285714,118.53333333333333,2,1,True,False,False,True,False,False
2024-02-28,121.0,13,126,2,2024,105.0,136.0,125.0,122.42857142857143,118.4,2,2,True,False,True,False,False,False
2024-02-29,120.0,12,120,2,2024,140.0,85.0,129.0,119.57142857142857,118.1,2,3,True,False,False,False,False,False
2024-03-01,122.0,11,119,3,2024,136.0,98.0,115.0,117.57142857142857,118.33333333333333,3,4,True,False,True,False,False,True
2024-03-02,140.0,7,132,3,2024,104.0,114.0,105.0,122.71428571428571,119.5,3,5,True,False,False,False,True,False
2024-03-03,120.0,12,128,3,2024,127.0,130.0,118.0,121.71428571428571,119.56666666666666,3,6,True,False,False,True,True,False
2024-03-04,127.0,14,120,3,2024,119.0,141.0,113.0,122.85714285714286,120.03333333333333,3,0,True,False,True,False,True,False
2024-03-05,147.0,7,150,3,2024,110.0,117.0,96.0,128.14285714285714,121.73333333333333,3,1,True,False,False,False,False,True
2024-03-06,133.0,12,134,3,2024,121.0,105.0,134.0,129.85714285714286,121.7,3,2,True,False,True,False,False,False
2024-03-07,122.0,7,113,3,2024,120.0,140.0,157.0,130.14285714285714,120.53333333333333,3,3,True,False,True,False,False,False
2024-03-08,131.0,7,125,3,2024,122.0,136.0,136.0,131.42857142857142,120.36666666666666,3,4,True,False,True,False,False,False
2024-03-09,144.0,8,151,3,2024,140.0,104.0,121.0,132.0,121.13333333333334,3,5,True,False,True,False,True,False
2024-03-10,143.0,14,135,3,2024,120.0,127.0,123.0,135.28571428571428,121.8,3,6,True,False,True,False,False,True
2024-03-11,124.0,14,119,3,2024,127.0,119.0,83.0,134.85714285714286,123.16666666666667,3,0,True,False,False,True,False,False
2024-03-12,114.0,11,118,3,2024,147.0,110.0,111.0,130.14285714285714,123.26666666666667,3,1,True,False,False,False,False,False
2024-03-13,122.0,13,121,3,2024,133.0,121.0,120.0,128.57142857142858,123.33333333333333,3,2,True,False,False,False,True,False
2024-03-14,121.0,13,115,3,2024,122.0,120.0,108.0,128.42857142857142,123.76666666666667,3,3,True,False,True,False,False,True
2024-03-15,150.0,12,152,3,2024,131.0,122.0,136.0,131.14285714285714,124.23333333333333,3,4,True,False,False,False,True,False
2024-03-16,113.0,9,110,3,2024,144.0,140.0,85.0,126.71428571428571,125.16666666666667,3,5,True,False,False,False,False,False
2024-03-17,96.0,5,100,3,2024,143.0,120.0,98.0,120.0,125.1,3,6,True,False,False,False,False,False
2024-03-18,112.0,10,114,3,2024,124.0,127.0,114.0,118.28571428571429,125.03333333333333,3,0,True,False,False,False,False,True
2024-03-19,126.0,10,118,3,2024,114.0,147.0,130.0,120.0,124.9,3,1,True,False,False,True,False,True
2024-03-20,103.0,6,110,3,2024,122.0,133.0,141.0,117.28571428571429,123.63333333333334,3,2,True,False,False,True,False,True
2024-03-21,108.0,7,108,3,2024,121.0,122.0,117.0,115.42857142857143,123.33333333333333,3,3,True,False,True,False,False,False
2024-03-22,110.0,6,106,3,2024,150.0,131.0,105.0,109.71428571428571,123.5,3,4,True,False,False,False,False,True
2024-03-23,92.0,8,97,3,2024,113.0,144.0,140.0,106.71428571428571,121.9,3,5,True,False,True,False,False,False
2024-03-24,97.0,13,101,3,2024,96.0,143.0,136.0,106.85714285714286,120.6,3,6,True,False,False,False,True,False
2024-03-25,130.0,10,129,3,2024,112.0,124.0,104.0,109.42857142857143,121.46666666666667,3,0,True,False,True,False,True,False
2024-03-26,122.0,8,125,3,2024,126.0,114.0,127.0,108.85714285714286,121.3,3,1,True,False,False,False,False,False
2024-03-27,138.0,8,137,3,2024,103.0,122.0,119.0,113.85714285714286,121.93333333333334,3,2,True,False,True,False,False,False
2024-03-28,103.0,13,109,3,2024,108.0,121.0,110.0,113.14285714285714,121.7,3,3,True,False,True,False,True,False
2024-03-29,124.0,8,114,3,2024,110.0,150.0,121.0,115.14285714285714,121.8,3,4,True,False,True,False,False,False
2024-03-30,144.0,6,134,3,2024,92.0,113.0,120.0,122.57142857142857,122.6,3,5,True,False,False,False,False,False
2024-03-31,134.0,12,125,3,2024,97.0,96.0,122.0,127.85714285714286,123.0,3,6,True,False,False,True,False,False
2024-04-01,136.0,7,139,4,2024,130.0,112.0,140.0,128.71428571428572,122.86666666666666,4,0,True,False,False,True,True,False
2024-04-02,119.0,6,125,4,2024,122.0,126.0,120.0,128.28571428571428,122.83333333333333,4,1,True,False,False,True,True,False
2024-04-03,126.0,10,131,4,2024,138.0,103.0,127.0,126.57142857142857,122.8,4,2,True,False,True,False,False,True
2024-04-04,142.0,14,133,4,2024,103.0,108.0,147.0,132.14285714285714,122.63333333333334,4,3,True,False,True,False,False,True
2024-04-05,110.0,5,111,4,2024,124.0,110.0,133.0,130.14285714285714,121.86666666666666,4,4,True,False,False,True,True,False
2024-04-06,116.0,9,120,4,2024,144.0,92.0,122.0,126.14285714285714,121.66666666666667,4,5,True,False,True,False,False,True
2024-04-07,123.0,11,117,4,2024,134.0,97.0,131.0,124.57142857142857,121.4,4,6,True,False,False,False,False,True
2024-04-08,138.0,6,143,4,2024,136.0,130.0,144.0,124.85714285714286,121.2,4,0,True,False,False,True,False,False
2024-04-09,100.0,11,98,4,2024,119.0,122.0,143.0,122.14285714285714,119.76666666666667,4,1,True,False,False,True,False,False
2024-04-10,124.0,13,133,4,2024,126.0,138.0,124.0,121.85714285714286,119.76666666666667,4,2,True,False,False,True,False,False
2024-04-11,123.0,7,116,4,2024,142.0,103.0,114.0,119.14285714285714,120.06666666666666,4,3,True,False,True,False,False,True
2024-04-12,122.0,8,113,4,2024,110.0,124.0,122.0,120.85714285714286,120.06666666666666,4,4,True,False,False,True,False,True
2024-04-13,122.0,11,115,4,2024,116.0,144.0,121.0,121.71428571428571,120.1,4,5,True,False,False,False,False,True
2024-04-14,94.0,9,98,4,2024,123.0,134.0,150.0,117.57142857142857,118.23333333333333,4,6,True,False,False,False,False,True
2024-04-15,129.0,12,119,4,2024,138.0,136.0,113.0,116.28571428571429,118.76666666666667,4,0,True,False,True,False,True,False
2024-04-16,104.0,13,104,4,2024,100.0,119.0,96.0,116.85714285714286,119.03333333333333,4,1,True,False,True,False,True,False
2024-04-17,116.0,11,125,4,2024,124.0,126.0,112.0,115.71428571428571,119.16666666666667,4,2,True,False,False,False,False,True
2024-04-18,132.0,6,135,4,2024,123.0,142.0,126.0,117.0,119.36666666666666,4,3,True,False,False,False,True,False
2024-04-19,128.0,10,129,4,2024,122.0,110.0,103.0,117.85714285714286,120.2,4,4,True,False,False,False,True,False
2024-04-20,131.0,6,140,4,2024,122.0,116.0,108.0,119.14285714285714,120.96666666666667,4,5,True,False,False,False,False,False
2024-04-21,136.0,10,139,4,2024,94.0,123.0,110.0,125.14285714285714,121.83333333333333,4,6,True,False,False,False,False,False
2024-04-22,147.0,10,145,4,2024,129.0,138.0,92.0,127.71428571428571,123.66666666666667,4,0,True,False,True,False,True,False
2024-04-23,101.0,8,98,4,2024,104.0,100.0,97.0,127.28571428571429,123.8,4,1,True,False,False,False,False,False
2024-04-24,118.0,11,115,4,2024,116.0,124.0,130.0,127.57142857142857,123.4,4,2,True,False,False,False,False,False
2024-04-25,139.0,7,144,4,2024,132.0,123.0,122.0,128.57142857142858,123.96666666666667,4,3,True,False,True,False,False,False
2024-04-26,133.0,6,139,4,2024,128.0,122.0,138.0,129.28571428571428,123.8,4,4,True,False,False,False,False,False
2024-04-27,130.0,8,131,4,2024,131.0,122.0,103.0,129.14285714285714,124.7,4,5,True,False,False,False,True,False
2024-04-28,123.0,13,125,4,2024,136.0,94.0,124.0,127.28571428571429,124.66666666666667,4,6,True,False,True,False,False,True
2024-04-29,121.0,7,126,4,2024,147.0,129.0,144.0,123.57142857142857,123.9,4,0,True,False,False,False,True,False
2024-04-30,103.0,10,102,4,2024,101.0,104.0,134.0,123.85714285714286,122.86666666666666,4,1,True,False,False,False,False,True
2024-05-01,129.0,12,126,5,2024,118.0,116.0,136.0,125.42857142857143,122.63333333333334,5,2,True,False,True,False,True,False
2024-05-02,128.0,9,122,5,2024,139.0,132.0,119.0,123.85714285714286,122.93333333333334,5,3,True,False,False,True,False,True
2024-05-03,99.0,11,97,5,2024,133.0,128.0,126.0,119.0,122.03333333333333,5,4,True,False,True,False,False,True
2024-05-04,90.0,7,83,5,2024,130.0,131.0,142.0,113.28571428571429,120.3,5,5,True,False,True,False,False,False
2024-05-05,140.0,14,149,5,2024,123.0,136.0,110.0,115.71428571428571,121.3,5,6,True,False,True,False,False,True
2024-05-06,107.0,13,113,5,2024,121.0,147.0,116.0,113.71428571428571,121.0,5,0,True,False,False,True,False,False
2024-05-07,103.0,8,94,5,2024,103.0,101.0,123.0,113.71428571428571,120.33333333333333,5,1,True,False,False,True,False,False
2024-05-08,133.0,12,130,5,2024,129.0,118.0,138.0,114.28571428571429,120.16666666666667,5,2,True,False,False,True,True,False
2024-05-09,112.0,9,105,5,2024,128.0,139.0,100.0,112.0,120.56666666666666,5,3,True,False,False,False,False,False
2024-05-10,120.0,8,121,5,2024,99.0,133.0,124.0,115.0,120.43333333333334,5,4,True,False,False,True,False,True
2024-05-11,121.0,13,115,5,2024,90.0,130.0,123.0,119.42857142857143,120.36666666666666,5,5,True,False,False,True,True,False
2024-05-12,107.0,11,108,5,2024,140.0,123.0,122.0,114.71428571428571,119.86666666666666,5,6,True,False,True,False,False,True
2024-05-13,106.0,11,98,5,2024,107.0,121.0,122.0,114.57142857142857,119.33333333333333,5,0,True,False,True,False,False,True
2024-05-14,106.0,8,106,5,2024,103.0,103.0,94.0,115.0,119.73333333333333,5,1,True,False,True,False,False,True
2024-05-15,77.0,11,82,5,2024,133.0,129.0,129.0,107.0,118.0,5,2,True,False,False,True,False,True
2024-05-16,113.0,14,107,5,2024,112.0,128.0,104.0,107.14285714285714,118.3,5,3,True,False,False,False,True,False
2024-05-17,95.0,14,103,5,2024,120.0,99.0,116.0,103.57142857142857,117.6,5,4,True,False,False,True,False,True
2024-05-18,105.0,12,97,5,2024,121.0,90.0,132.0,101.28571428571429,116.7,5,5,True,False,False,True,False,True
2024-05-19,114.0,7,119,5,2024,107.0,140.0,128.0,102.28571428571429,116.23333333333333,5,6,True,False,False,False,False,True
2024-05-20,114.0,6,109,5,2024,106.0,107.0,131.0,103.42857142857143,115.66666666666667,5,0,True,False,True,False,False,True
2024-05-21,106.0,13,107,5,2024,106.0,103.0,136.0,103.42857142857143,114.66666666666667,5,1,True,False,True,False,False,True
2024-05-22,129.0,10,129,5,2024,77.0,133.0,147.0,110.85714285714286,114.06666666666666,5,2,True,False,True,False,False,False
2024-05-23,107.0,8,104,5,2024,113.0,112.0,101.0,110.0,114.26666666666667,5,3,True,False,True,False,False,True
2024-05-24,119.0,11,124,5,2024,95.0,120.0,118.0,113.42857142857143,114.3,5,4,True,False,True,False,False,True
2024-05-25,119.0,6,126,5,2024,105.0,121.0,139.0,115.42857142857143,113.63333333333334,5,5,True,False,True,False,False,False
2024-05-26,117.0,10,120,5,2024,114.0,107.0,133.0,115.85714285714286,113.1,5,6,True,False,False,True,True,False
2024-05-27,108.0,6,116,5,2024,114.0,106.0,130.0,115.0,112.36666666666666,5,0,True,False,False,False,False,False
2024-05-28,97.0,5,106,5,2024,106.0,106.0,123.0,113.71428571428571,111.5,5,1,True,False,False,True,True,False
2024-05-29,95.0,11,96,5,2024,129.0,77.0,121.0,108.85714285714286,110.63333333333334,5,2,True,False,False,False,False,False
2024-05-30,92.0,6,94,5,2024,107.0,113.0,103.0,106.71428571428571,110.26666666666667,5,3,True,False,True,False,False,True
2024-05-31,107.0,8,112,5,2024,119.0,95.0,129.0,105.0,109.53333333333333,5,4,True,False,False,True,True,False
2024-06-01,132.0,9,141,6,2024,119.0,105.0,128.0,106.85714285714286,109.66666666666667,6,5,True,False,False,True,False,True
2024-06-02,104.0,6,104,6,2024,117.0,114.0,99.0,105.0,109.83333333333333,6,6,True,False,False,True,True,False
2024-06-03,89.0,8,95,6,2024,108.0,114.0,90.0,102.28571428571429,109.8,6,0,True,False,False,True,False,False
2024-06-04,112.0,6,117,6,2024,97.0,106.0,140.0,104.42857142857143,108.86666666666666,6,1,True,False,False,False,False,False
2024-06-05,101.0,14,91,6,2024,95.0,129.0,107.0,105.28571428571429,108.66666666666667,6,2,True,False,False,False,False,False
2024-06-06,138.0,13,133,6,2024,92.0,107.0,103.0,111.85714285714286,109.83333333333333,6,3,True,False,True,False,False,True
2024-06-07,119.0,13,128,6,2024,107.0,119.0,133.0,113.57142857142857,109.36666666666666,6,4,True,False,False,False,False,True
2024-06-08,92.0,7,96,6,2024,132.0,119.0,112.0,107.85714285714286,108.7,6,5,True,False,True,False,False,True
2024-06-09,85.0,8,87,6,2024,104.0,117.0,120.0,105.14285714285714,107.53333333333333,6,6,True,False,False,True,False,True
2024-06-10,101.0,14,95,6,2024,89.0,108.0,121.0,106.85714285714286,106.86666666666666,6,0,True,False,False,True,False,True
2024-06-11,108.0,9,104,6,2024,112.0,97.0,107.0,106.28571428571429,106.9,6,1,True,False,False,False,False,True
2024-06-12,91.0,13,82,6,2024,101.0,95.0,106.0,104.85714285714286,106.4,6,2,True,False,True,False,False,True
2024-06-13,111.0,6,103,6,2024,138.0,92.0,106.0,101.0,106.56666666666666,6,3,True,False,False,True,True,False
2024-06-14,112.0,11,113,6,2024,119.0,107.0,77.0,100.0,107.73333333333333,6,4,True,False,False,True,False,True
2024-06-15,91.0,5,99,6,2024,92.0,132.0,113.0,99.85714285714286,107.0,6,5,True,False,False,True,False,False
2024-06-16,119.0,5,118,6,2024,85.0,104.0,95.0,104.71428571428571,107.8,6,6,True,False,False,True,False,False
2024-06-17,112.0,11,119,6,2024,101.0,89.0,105.0,106.28571428571429,108.03333333333333,6,0,True,False,False,True,False,True
2024-06-18,92.0,10,84,6,2024,108.0,112.0,114.0,104.0,107.3,6,1,True,False,False,True,True,False
2024-06-19,109.0,8,117,6,2024,91.0,101.0,114.0,106.57142857142857,107.13333333333334,6,2,True,False,True,False,False,False
2024-06-20,92.0,7,85,6,2024,111.0,138.0,106.0,103.85714285714286,106.66666666666667,6,3,True,False,False,True,False,False
2024-06-21,96.0,11,92,6,2024,112.0,119.0,129.0,101.57142857142857,105.56666666666666,6,4,True,False,False,False,False,True
2024-06-22,140.0,9,132,6,2024,91.0,92.0,107.0,108.57142857142857,106.66666666666667,6,5,True,False,False,False,False,True
2024-06-23,107.0,11,116,6,2024,119.0,85.0,119.0,106.85714285714286,106.26666666666667,6,6,True,False,False,False,True,False
2024-06-24,81.0,13,73,6,2024,112.0,101.0,119.0,102.42857142857143,105.0,6,0,True,False,False,False,True,False
2024-06-25,107.0,5,109,6,2024,92.0,108.0,117.0,104.57142857142857,104.66666666666667,6,1,True,False,True,False,True,False
2024-06-26,150.0,12,145,6,2024,109.0,91.0,108.0,110.42857142857143,106.06666666666666,6,2,True,False,True,False,False,True
2024-06-27,99.0,9,91,6,2024,92.0,111.0,97.0,111.42857142857143,106.13333333333334,6,3,True,False,False,False,False,True
2024-06-28,119.0,11,125,6,2024,96.0,112.0,95.0,114.71428571428571,106.93333333333334,6,4,True,False,False,True,False,True
2024-06-29,109.0,13,106,6,2024,140.0,91.0,92.0,110.28571428571429,107.5,6,5,True,False,False,True,True,False
2024-06-30,112.0,6,102,6,2024,107.0,119.0,107.0,111.0,107.66666666666667,6,6,True,False,True,False,True,False
2024-07-01,84.0,5,91,7,2024,81.0,112.0,132.0,111.42857142857143,106.06666666666666,7,0,True,False,False,True,True,False
2024-07-02,97.0,10,104,7,2024,107.0,92.0,104.0,110.0,105.83333333333333,7,1,True,False,False,False,False,True
2024-07-03,90.0,6,94,7,2024,150.0,109.0,89.0,101.42857142857143,105.86666666666666,7,2,True,False,False,True,True,False
2024-07-04,73.0,8,63,7,2024,99.0,92.0,112.0,97.71428571428571,104.56666666666666,7,3,True,False,False,False,False,True
2024-07-05,118.0,12,126,7,2024,119.0,96.0,101.0,97.57142857142857,105.13333333333334,7,4,True,False,False,False,True,False
2024-07-06,86.0,11,90,7,2024,109.0,140.0,138.0,94.28571428571429,103.4,7,5,True,False,False,True,False,False
2024-07-07,104.0,8,104,7,2024,112.0,107.0,119.0,93.14285714285714,102.9,7,6,True,False,True,False,False,False
2024-07-08,81.0,11,84,7,2024,84.0,81.0,92.0,92.71428571428571,102.53333333333333,7,0,True,False,False,False,False,True
2024-07-09,83.0,6,84,7,2024,97.0,107.0,85.0,90.71428571428571,102.46666666666667,7,1,True,False,False,True,False,False
2024-07-10,105.0,10,106,7,2024,90.0,150.0,101.0,92.85714285714286,102.6,7,2,True,False,False,False,True,False
2024-07-11,97.0,9,93,7,2024,73.0,99.0,108.0,96.28571428571429,102.23333333333333,7,3,True,False,False,False,False,True
2024-07-12,120.0,5,127,7,2024,118.0,119.0,91.0,96.57142857142857,103.2,7,4,True,False,False,True,False,False
2024-07-13,122.0,9,126,7,2024,86.0,109.0,111.0,101.71428571428571,103.56666666666666,7,5,True,False,False,True,True,False
2024-07-14,108.0,6,102,7,2024,104.0,112.0,112.0,102.28571428571429,103.43333333333334,7,6,True,False,False,False,True,False
2024-07-15,130.0,5,121,7,2024,81.0,84.0,91.0,109.28571428571429,104.73333333333333,7,0,True,False,True,False,True,False
2024-07-16,123.0,11,118,7,2024,83.0,97.0,119.0,115.0,104.86666666666666,7,1,True,False,False,True,False,True
2024-07-17,108.0,7,107,7,2024,105.0,90.0,112.0,115.42857142857143,104.73333333333333,7,2,True,False,True,False,True,False
2024-07-18,118.0,6,124,7,2024,97.0,73.0,92.0,118.42857142857143,105.6,7,3,True,False,False,True,False,False
2024-07-19,101.0,9,95,7,2024,120.0,118.0,109.0,115.71428571428571,105.33333333333333,7,4,True,False,True,False,False,False
2024-07-20,101.0,8,99,7,2024,122.0,86.0,92.0,112.71428571428571,105.63333333333334,7,5,True,False,True,False,False,True
2024-07-21,80.0,5,79,7,2024,108.0,104.0,96.0,108.71428571428571,105.1,7,6,True,False,True,False,True,False
2024-07-22,92.0,13,96,7,2024,130.0,81.0,140.0,103.28571428571429,103.5,7,0,True,False,False,False,True,False
2024-07-23,90.0,9,97,7,2024,123.0,83.0,107.0,98.57142857142857,102.93333333333334,7,1,True,False,False,False,True,False
2024-07-24,86.0,8,95,7,2024,108.0,105.0,81.0,95.42857142857143,103.1,7,2,True,False,False,False,False,False
2024-07-25,97.0,10,96,7,2024,118.0,97.0,107.0,92.42857142857143,102.76666666666667,7,3,True,False,False,False,False,True
2024-07-26,100.0,14,100,7,2024,101.0,120.0,150.0,92.28571428571429,101.1,7,4,True,False,True,False,True,False
2024-07-27,90.0,8,99,7,2024,101.0,122.0,99.0,90.71428571428571,100.8,7,5,True,False,False,True,True,False
2024-07-28,75.0,14,66,7,2024,80.0,108.0,119.0,90.0,99.33333333333333,7,6,True,False,False,True,True,False
2024-07-29,72.0,8,81,7,2024,92.0,130.0,109.0,87.14285714285714,98.1,7,0,True,False,False,False,False,False
2024-07-30,64.0,10,65,7,2024,90.0,123.0,112.0,83.42857142857143,96.5,7,1,True,False,True,False,False,False
2024-07-31,78.0,7,74,7,2024,86.0,108.0,84.0,82.28571428571429,96.3,7,2,True,False,True,False,True,False
2024-08-01,84.0,14,76,8,2024,97.0,118.0,97.0,80.42857142857143,95.86666666666666,8,3,True,False,False,False,True,False
2024-08-02,93.0,14,99,8,2024,100.0,101.0,90.0,79.42857142857143,95.96666666666667,8,4,True,False,True,False,True,False
2024-08-03,78.0,11,81,8,2024,90.0,101.0,73.0,77.71428571428571,96.13333333333334,8,5,True,False,True,False,False,True
2024-08-04,100.0,14,98,8,2024,75.0,80.0,118.0,81.28571428571429,95.53333333333333,8,6,True,False,False,True,True,False
2024-08-05,71.0,9,70,8,2024,72.0,92.0,86.0,81.14285714285714,95.03333333333333,8,0,True,False,True,False,True,False
2024-08-06,91.0,10,82,8,2024,64.0,90.0,104.0,85.0,94.6,8,1,True,False,False,False,False,False
2024-08-07,77.0,14,70,8,2024,78.0,86.0,81.0,84.85714285714286,94.46666666666667,8,2,True,False,False,False,False,True
2024-08-08,107.0,9,114,8,2024,84.0,97.0,83.0,88.14285714285714,95.26666666666667,8,3,True,False,False,True,False,False
2024-08-09,105.0,10,106,8,2024,93.0,100.0,105.0,89.85714285714286,95.26666666666667,8,4,True,False,True,False,False,False
2024-08-10,92.0,9,89,8,2024,78.0,90.0,97.0,91.85714285714286,95.1,8,5,True,False,False,True,False,True
2024-08-11,79.0,13,78,8,2024,100.0,75.0,120.0,88.85714285714286,93.73333333333333,8,6,True,False,False,True,False,True
2024-08-12,76.0,13,67,8,2024,71.0,72.0,122.0,89.57142857142857,92.2,8,0,True,False,False,False,False,True
2024-08-13,101.0,12,108,8,2024,91.0,64.0,108.0,91.0,91.96666666666667,8,1,True,False,False,True,False,False
2024-08-14,81.0,5,74,8,2024,77.0,78.0,130.0,91.57142857142857,90.33333333333333,8,2,True,False,True,False,False,True
2024-08-15,68.0,5,73,8,2024,107.0,84.0,123.0,86.0,88.5,8,3,True,False,False,True,False,False
2024-08-16,82.0,9,87,8,2024,105.0,93.0,108.0,82.71428571428571,87.63333333333334,8,4,True,False,False,True,False,True
2024-08-17,105.0,9,96,8,2024,92.0,78.0,118.0,84.57142857142857,87.2,8,5,True,False,False,True,True,False
2024-08-18,99.0,9,103,8,2024,79.0,100.0,101.0,87.42857142857143,87.13333333333334,8,6,True,False,False,False,True,False
2024-08-19,83.0,12,79,8,2024,76.0,71.0,101.0,88.42857142857143,86.53333333333333,8,0,True,False,False,True,True,False
2024-08-20,109.0,11,103,8,2024,101.0,91.0,80.0,89.57142857142857,87.5,8,1,True,False,False,True,False,True
2024-08-21,90.0,13,89,8,2024,81.0,77.0,92.0,90.85714285714286,87.43333333333334,8,2,True,False,False,True,False,False
2024-08-22,85.0,10,94,8,2024,68.0,107.0,90.0,93.28571428571429,87.26666666666667,8,3,True,False,False,True,False,True
2024-08-23,86.0,14,89,8,2024,82.0,105.0,86.0,93.85714285714286,87.26666666666667,8,4,True,False,False,True,False,True
2024-08-24,92.0,7,86,8,2024,105.0,92.0,97.0,92.0,87.1,8,5,True,False,False,False,False,True
2024-08-25,68.0,6,61,8,2024,99.0,79.0,100.0,87.57142857142857,86.03333333333333,8,6,True,False,True,False,False,True
2024-08-26,57.0,7,51,8,2024,83.0,76.0,90.0,83.85714285714286,84.93333333333334,8,0,True,False,True,False,False,False
2024-08-27,78.0,6,80,8,2024,109.0,101.0,75.0,79.42857142857143,85.03333333333333,8,1,True,False,False,True,False,False
2024-08-28,61.0,14,53,8,2024,90.0,81.0,72.0,75.28571428571429,84.66666666666667,8,2,True,False,True,False,False,True
2024-08-29,79.0,11,76,8,2024,85.0,68.0,64.0,74.42857142857143,85.16666666666667,8,3,True,False,False,False,False,False
2024-08-30,53.0,13,58,8,2024,86.0,82.0,78.0,69.71428571428571,84.33333333333333,8,4,True,False,False,True,False,False
2024-08-31,94.0,11,101,8,2024,92.0,105.0,84.0,70.0,84.66666666666667,8,5,True,False,True,False,True,False
2024-09-01,88.0,9,93,9,2024,68.0,99.0,93.0,72.85714285714286,84.5,9,6,True,False,False,False,False,False
2024-09-02,83.0,8,92,9,2024,57.0,83.0,78.0,76.57142857142857,84.66666666666667,9,0,True,False,False,True,False,True
2024-09-03,75.0,11,73,9,2024,78.0,109.0,100.0,76.14285714285714,83.83333333333333,9,1,True,False,True,False,False,True
2024-09-04,67.0,13,73,9,2024,61.0,90.0,71.0,77.0,83.7,9,2,True,False,True,False,False,True
2024-09-05,79.0,6,72,9,2024,79.0,85.0,91.0,77.0,83.3,9,3,True,False,False,True,False,False
2024-09-06,95.0,14,91,9,2024,53.0,86.0,77.0,83.0,83.9,9,4,True,False,False,True,True,False
2024-09-07,83.0,10,90,9,2024,94.0,92.0,107.0,81.42857142857143,83.1,9,5,True,False,False,False,False,False
2024-09-08,106.0,10,108,9,2024,88.0,68.0,105.0,84.0,83.13333333333334,9,6,True,False,False,False,False,True
2024-09-09,97.0,7,92,9,2024,83.0,57.0,92.0,86.0,83.3,9,0,True,False,True,False,False,False
2024-09-10,76.0,6,80,9,2024,75.0,78.0,79.0,86.14285714285714,83.2,9,1,True,False,False,False,False,False
2024-09-11,53.0,12,46,9,2024,67.0,61.0,76.0,84.14285714285714,82.43333333333334,9,2,True,False,True,False,True,False
2024-09-12,83.0,6,91,9,2024,79.0,79.0,101.0,84.71428571428571,81.83333333333333,9,3,True,False,False,False,False,False
