Date,Material_Name,Quantity_Consumed,Lead_Time,Sales_Volume,Vendor_Name,Location,Month,Year
2023-09-15,Sand,106,5,111,Vendor_C,Noida,9,2023
2023-09-16,TMT_Steel,172,6,172,Vendor_C,Ghaziabad,9,2023
2023-09-16,Cement,105,8,99,Vendor_A,Noida,9,2023
2023-09-16,Sand,79,13,77,Vendor_A,Delhi,9,2023
2023-09-17,TMT_Steel,157,7,150,Vendor_A,Ghaziabad,9,2023
2023-09-17,Cement,140,12,144,Vendor_B,Delhi,9,2023
2023-09-17,Sand,120,10,121,Vendor_A,Ghaziabad,9,2023
2023-09-18,TMT_Steel,202,7,200,Vendor_A,Delhi,9,2023
2023-09-18,Cement,125,10,134,Vendor_C,Ghaziabad,9,2023
2023-09-18,Sand,104,13,113,Vendor_A,Delhi,9,2023
2023-09-19,TMT_Steel,200,8,208,Vendor_A,Noida,9,2023
2023-09-19,Cement,118,10,111,Vendor_A,Noida,9,2023
2023-09-19,Sand,86,7,87,Vendor_A,Ghaziabad,9,2023
2023-09-20,TMT_Steel,186,11,177,Vendor_C,Noida,9,2023
2023-09-20,Cement,132,5,130,Vendor_C,Delhi,9,2023
2023-09-20,Sand,70,5,77,Vendor_A,Delhi,9,2023
2023-09-21,TMT_Steel,157,10,158,Vendor_A,Ghaziabad,9,2023
2023-09-21,Cement,126,7,123,Vendor_B,Noida,9,2023
2023-09-21,Sand,49,8,54,Vendor_B,Noida,9,2023
2023-09-22,TMT_Steel,181,5,176,Vendor_B,Noida,9,2023
2023-09-22,Cement,108,5,111,Vendor_C,Delhi,9,2023
2023-09-22,Sand,75,14,81,Vendor_A,Ghaziabad,9,2023
2023-09-23,TMT_Steel,168,10,168,Vendor_A,Delhi,9,2023
2023-09-23,Cement,127,5,121,Vendor_B,Noida,9,2023
2023-09-23,Sand,90,5,88,Vendor_A,Delhi,9,2023
2023-09-24,TMT_Steel,175,11,171,Vendor_A,Delhi,9,2023
2023-09-24,Cement,118,11,116,Vendor_C,Noida,9,2023
2023-09-24,Sand,108,5,116,Vendor_C,Delhi,9,2023
2023-09-25,TMT_Steel,179,7,176,Vendor_C,Noida,9,2023
2023-09-25,Cement,142,5,144,Vendor_B,Delhi,9,2023
2023-09-25,Sand,77,14,79,Vendor_B,Noida,9,2023
2023-09-26,TMT_Steel,182,6,189,Vendor_C,Ghaziabad,9,2023
2023-09-26,Cement,120,8,111,Vendor_B,Ghaziabad,9,2023
2023-09-26,Sand,67,9,74,Vendor_A,Delhi,9,2023
2023-09-27,TMT_Steel,146,12,154,Vendor_C,Noida,9,2023
2023-09-27,Cement,128,13,136,Vendor_C,Ghaziabad,9,2023
2023-09-27,Sand,81,6,77,Vendor_A,Noida,9,2023
2023-09-28,TMT_Steel,198,7,189,Vendor_C,Delhi,9,2023
2023-09-28,Cement,147,14,147,Vendor_B,Delhi,9,2023
2023-09-28,Sand,62,13,60,Vendor_B,Noida,9,2023
2023-09-29,TMT_Steel,180,7,176,Vendor_B,Ghaziabad,9,2023
2023-09-29,Cement,120,10,111,Vendor_C,Delhi,9,2023
2023-09-29,Sand,85,12,77,Vendor_C,Ghaziabad,9,2023
2023-09-30,TMT_Steel,188,7,189,Vendor_B,Noida,9,2023
2023-09-30,Cement,143,5,143,Vendor_A,Ghaziabad,9,2023
2023-09-30,Sand,77,9,71,Vendor_A,Ghaziabad,9,2023
2023-10-01,TMT_Steel,168,13,174,Vendor_C,Noida,10,2023
2023-10-01,Cement,142,6,142,Vendor_C,Ghaziabad,10,2023
2023-10-01,Sand,99,7,92,Vendor_C,Noida,10,2023
2023-10-02,TMT_Steel,181,14,176,Vendor_C,Noida,10,2023
2023-10-02,Cement,117,6,118,Vendor_C,Noida,10,2023
2023-10-02,Sand,66,13,67,Vendor_C,Delhi,10,2023
2023-10-03,TMT_Steel,147,14,144,Vendor_A,Noida,10,2023
2023-10-03,Cement,125,12,115,Vendor_C,Ghaziabad,10,2023
2023-10-03,Sand,78,6,74,Vendor_A,Ghaziabad,10,2023
2023-10-04,TMT_Steel,176,9,169,Vendor_A,Ghaziabad,10,2023
2023-10-04,Cement,111,5,101,Vendor_B,Ghaziabad,10,2023
2023-10-04,Sand,77,6,76,Vendor_C,Ghaziabad,10,2023
2023-10-05,TMT_Steel,186,5,178,Vendor_A,Noida,10,2023
2023-10-05,Cement,148,10,149,Vendor_C,Noida,10,2023
2023-10-05,Sand,81,8,71,Vendor_C,Ghaziabad,10,2023
2023-10-06,TMT_Steel,163,10,166,Vendor_B,Delhi,10,2023
2023-10-06,Cement,131,14,131,Vendor_A,Noida,10,2023
2023-10-06,Sand,55,9,59,Vendor_B,Delhi,10,2023
2023-10-07,TMT_Steel,166,9,165,Vendor_A,Ghaziabad,10,2023
2023-10-07,Cement,123,7,117,Vendor_A,Noida,10,2023
2023-10-07,Sand,96,8,91,Vendor_A,Noida,10,2023
2023-10-08,TMT_Steel,180,8,182,Vendor_B,Noida,10,2023
2023-10-08,Cement,132,10,138,Vendor_C,Noida,10,2023
2023-10-08,Sand,62,6,68,Vendor_C,Ghaziabad,10,2023
2023-10-09,TMT_Steel,182,10,184,Vendor_A,Noida,10,2023
2023-10-09,Cement,140,14,132,Vendor_A,Delhi,10,2023
2023-10-09,Sand,72,7,63,Vendor_C,Noida,10,2023
2023-10-10,TMT_Steel,180,9,181,Vendor_B,Noida,10,2023
2023-10-10,Cement,110,11,111,Vendor_A,Delhi,10,2023
2023-10-10,Sand,61,6,53,Vendor_C,Ghaziabad,10,2023
2023-10-11,TMT_Steel,182,8,182,Vendor_B,Noida,10,2023
2023-10-11,Cement,134,9,142,Vendor_A,Delhi,10,2023
2023-10-11,Sand,93,9,89,Vendor_A,Noida,10,2023
2023-10-12,TMT_Steel,181,8,175,Vendor_A,Noida,10,2023
2023-10-12,Cement,129,9,137,Vendor_B,Ghaziabad,10,2023
2023-10-12,Sand,55,10,59,Vendor_A,Delhi,10,2023
2023-10-13,TMT_Steel,197,11,197,Vendor_A,Delhi,10,2023
2023-10-13,Cement,134,13,143,Vendor_C,Delhi,10,2023
2023-10-13,Sand,75,14,78,Vendor_B,Ghaziabad,10,2023
2023-10-14,TMT_Steel,186,8,187,Vendor_A,Ghaziabad,10,2023
2023-10-14,Cement,130,11,125,Vendor_C,Delhi,10,2023
2023-10-14,Sand,58,12,48,Vendor_B,Delhi,10,2023
2023-10-15,TMT_Steel,167,13,171,Vendor_A,Delhi,10,2023
2023-10-15,Cement,151,6,154,Vendor_A,Delhi,10,2023
2023-10-15,Sand,68,8,76,Vendor_B,Ghaziabad,10,2023
2023-10-16,TMT_Steel,179,12,177,Vendor_A,Delhi,10,2023
2023-10-16,Cement,151,5,160,Vendor_C,Ghaziabad,10,2023
2023-10-16,Sand,59,7,56,Vendor_C,Noida,10,2023
2023-10-17,TMT_Steel,195,7,190,Vendor_C,Delhi,10,2023
2023-10-17,Cement,139,11,142,Vendor_C,Delhi,10,2023
2023-10-17,Sand,36,6,41,Vendor_C,Noida,10,2023
2023-10-18,TMT_Steel,210,7,210,Vendor_C,Delhi,10,2023
2023-10-18,Cement,127,14,126,Vendor_B,Noida,10,2023
2023-10-18,Sand,102,6,103,Vendor_B,Noida,10,2023
2023-10-19,TMT_Steel,200,12,198,Vendor_B,Delhi,10,2023
2023-10-19,Cement,134,7,138,Vendor_C,Noida,10,2023
2023-10-19,Sand,106,6,114,Vendor_B,Delhi,10,2023
2023-10-20,TMT_Steel,195,11,191,Vendor_A,Delhi,10,2023
2023-10-20,Cement,138,5,130,Vendor_C,Noida,10,2023
2023-10-20,Sand,99,9,103,Vendor_C,Delhi,10,2023
2023-10-21,TMT_Steel,159,12,161,Vendor_C,Delhi,10,2023
2023-10-21,Cement,133,6,125,Vendor_C,Delhi,10,2023
2023-10-21,Sand,83,11,80,Vendor_A,Noida,10,2023
2023-10-22,TMT_Steel,169,10,162,Vendor_A,Delhi,10,2023
2023-10-22,Cement,130,7,130,Vendor_B,Ghaziabad,10,2023
2023-10-22,Sand,112,6,114,Vendor_A,Delhi,10,2023
2023-10-23,TMT_Steel,193,7,195,Vendor_C,Delhi,10,2023
2023-10-23,Cement,103,5,100,Vendor_A,Noida,10,2023
2023-10-23,Sand,84,14,75,Vendor_B,Ghaziabad,10,2023
2023-10-24,TMT_Steel,179,6,170,Vendor_A,Delhi,10,2023
2023-10-24,Cement,107,12,109,Vendor_B,Delhi,10,2023
2023-10-24,Sand,66,7,62,Vendor_C,Ghaziabad,10,2023
2023-10-25,TMT_Steel,170,11,167,Vendor_B,Delhi,10,2023
2023-10-25,Cement,129,9,125,Vendor_C,Noida,10,2023
2023-10-25,Sand,92,5,88,Vendor_A,Ghaziabad,10,2023
2023-10-26,TMT_Steel,159,9,161,Vendor_B,Delhi,10,2023
2023-10-26,Cement,135,9,143,Vendor_C,Noida,10,2023
2023-10-26,Sand,104,11,110,Vendor_B,Ghaziabad,10,2023
2023-10-27,TMT_Steel,174,14,173,Vendor_B,Delhi,10,2023
2023-10-27,Cement,135,6,144,Vendor_B,Delhi,10,2023
2023-10-27,Sand,101,6,104,Vendor_C,Noida,10,2023
2023-10-28,TMT_Steel,194,10,198,Vendor_A,Ghaziabad,10,2023
2023-10-28,Cement,140,11,133,Vendor_A,Ghaziabad,10,2023
2023-10-28,Sand,71,6,74,Vendor_B,Noida,10,2023
2023-10-29,TMT_Steel,205,12,212,Vendor_A,Noida,10,2023
2023-10-29,Cement,124,5,125,Vendor_A,Ghaziabad,10,2023
2023-10-29,Sand,84,13,88,Vendor_A,Ghaziabad,10,2023
2023-10-30,TMT_Steel,182,10,189,Vendor_B,Noida,10,2023
2023-10-30,Cement,132,5,127,Vendor_A,Ghaziabad,10,2023
2023-10-30,Sand,69,13,69,Vendor_C,Ghaziabad,10,2023
2023-10-31,TMT_Steel,199,7,189,Vendor_A,Delhi,10,2023
2023-10-31,Cement,148,8,141,Vendor_B,Delhi,10,2023
2023-10-31,Sand,85,7,92,Vendor_A,Delhi,10,2023
2023-11-01,TMT_Steel,195,12,200,Vendor_A,Noida,11,2023
2023-11-01,Cement,130,7,131,Vendor_B,Noida,11,2023
2023-11-01,Sand,86,13,76,Vendor_A,Noida,11,2023
2023-11-02,TMT_Steel,174,11,173,Vendor_A,Ghaziabad,11,2023
2023-11-02,Cement,141,5,135,Vendor_C,Noida,11,2023
2023-11-02,Sand,77,5,78,Vendor_A,Noida,11,2023
2023-11-03,TMT_Steel,189,9,187,Vendor_A,Ghaziabad,11,2023
2023-11-03,Cement,135,7,144,Vendor_B,Ghaziabad,11,2023
2023-11-03,Sand,83,13,79,Vendor_C,Ghaziabad,11,2023
2023-11-04,TMT_Steel,168,6,160,Vendor_C,Noida,11,2023
2023-11-04,Cement,152,11,150,Vendor_B,Ghaziabad,11,2023
2023-11-04,Sand,92,6,90,Vendor_C,Ghaziabad,11,2023
2023-11-05,TMT_Steel,151,13,142,Vendor_C,Delhi,11,2023
2023-11-05,Cement,153,10,151,Vendor_B,Ghaziabad,11,2023
2023-11-05,Sand,99,8,89,Vendor_C,Noida,11,2023
2023-11-06,TMT_Steel,182,11,184,Vendor_C,Ghaziabad,11,2023
2023-11-06,Cement,110,11,107,Vendor_B,Noida,11,2023
2023-11-06,Sand,96,6,89,Vendor_A,Ghaziabad,11,2023
2023-11-07,TMT_Steel,186,8,176,Vendor_C,Noida,11,2023
2023-11-07,Cement,128,7,128,Vendor_B,Delhi,11,2023
2023-11-07,Sand,99,9,98,Vendor_A,Noida,11,2023
2023-11-08,TMT_Steel,191,9,192,Vendor_C,Delhi,11,2023
2023-11-08,Cement,117,12,112,Vendor_A,Ghaziabad,11,2023
2023-11-08,Sand,96,10,87,Vendor_C,Ghaziabad,11,2023
2023-11-09,TMT_Steel,187,13,179,Vendor_A,Ghaziabad,11,2023
2023-11-09,Cement,135,10,127,Vendor_C,Ghaziabad,11,2023
2023-11-09,Sand,120,13,120,Vendor_C,Ghaziabad,11,2023
2023-11-10,TMT_Steel,196,14,189,Vendor_C,Noida,11,2023
2023-11-10,Cement,164,11,173,Vendor_A,Ghaziabad,11,2023
2023-11-10,Sand,87,5,92,Vendor_B,Ghaziabad,11,2023
2023-11-11,TMT_Steel,191,13,190,Vendor_B,Delhi,11,2023
2023-11-11,Cement,135,9,126,Vendor_B,Noida,11,2023
2023-11-11,Sand,99,8,95,Vendor_C,Noida,11,2023
2023-11-12,TMT_Steel,173,9,174,Vendor_B,Delhi,11,2023
2023-11-12,Cement,137,7,141,Vendor_A,Delhi,11,2023
2023-11-12,Sand,85,12,83,Vendor_B,Noida,11,2023
2023-11-13,TMT_Steel,195,10,192,Vendor_B,Delhi,11,2023
2023-11-13,Cement,145,12,138,Vendor_C,Ghaziabad,11,2023
2023-11-13,Sand,83,11,87,Vendor_A,Ghaziabad,11,2023
2023-11-14,TMT_Steel,160,14,161,Vendor_C,Delhi,11,2023
2023-11-14,Cement,137,12,131,Vendor_B,Delhi,11,2023
2023-11-14,Sand,85,6,94,Vendor_B,Ghaziabad,11,2023
2023-11-15,TMT_Steel,198,5,196,Vendor_C,Delhi,11,2023
2023-11-15,Cement,165,11,166,Vendor_C,Noida,11,2023
2023-11-15,Sand,90,7,89,Vendor_B,Delhi,11,2023
2023-11-16,TMT_Steel,171,9,171,Vendor_A,Ghaziabad,11,2023
2023-11-16,Cement,149,5,149,Vendor_C,Delhi,11,2023
2023-11-16,Sand,86,8,92,Vendor_C,Ghaziabad,11,2023
2023-11-17,TMT_Steel,204,13,208,Vendor_C,Ghaziabad,11,2023
2023-11-17,Cement,122,6,125,Vendor_C,Delhi,11,2023
2023-11-17,Sand,93,8,102,Vendor_C,Delhi,11,2023
2023-11-18,TMT_Steel,189,12,187,Vendor_A,Ghaziabad,11,2023
2023-11-18,Cement,112,9,115,Vendor_B,Ghaziabad,11,2023
2023-11-18,Sand,89,10,84,Vendor_C,Noida,11,2023
2023-11-19,TMT_Steel,167,10,159,Vendor_C,Delhi,11,2023
2023-11-19,Cement,139,5,136,Vendor_B,Noida,11,2023
2023-11-19,Sand,51,10,52,Vendor_C,Ghaziabad,11,2023
2023-11-20,TMT_Steel,196,8,194,Vendor_B,Ghaziabad,11,2023
2023-11-20,Cement,113,7,120,Vendor_B,Noida,11,2023
2023-11-20,Sand,93,10,88,Vendor_B,Delhi,11,2023
2023-11-21,TMT_Steel,195,5,186,Vendor_C,Ghaziabad,11,2023
2023-11-21,Cement,148,9,148,Vendor_A,Noida,11,2023
2023-11-21,Sand,103,5,96,Vendor_B,Delhi,11,2023
2023-11-22,TMT_Steel,182,11,182,Vendor_B,Noida,11,2023
2023-11-22,Cement,145,13,146,Vendor_C,Noida,11,2023
2023-11-22,Sand,93,14,87,Vendor_A,Noida,11,2023
2023-11-23,TMT_Steel,179,9,178,Vendor_B,Noida,11,2023
2023-11-23,Cement,156,12,155,Vendor_B,Delhi,11,2023
2023-11-23,Sand,94,13,88,Vendor_A,Ghaziabad,11,2023
2023-11-24,TMT_Steel,198,14,190,Vendor_B,Noida,11,2023
2023-11-24,Cement,190,5,186,Vendor_B,Ghaziabad,11,2023
2023-11-24,Sand,66,8,58,Vendor_C,Delhi,11,2023
2023-11-25,TMT_Steel,187,5,190,Vendor_A,Noida,11,2023
2023-11-25,Cement,128,8,135,Vendor_B,Delhi,11,2023
2023-11-25,Sand,107,8,114,Vendor_B,Delhi,11,2023
2023-11-26,TMT_Steel,159,6,149,Vendor_C,Delhi,11,2023
2023-11-26,Cement,145,14,139,Vendor_B,Noida,11,2023
2023-11-26,Sand,98,5,88,Vendor_B,Noida,11,2023
2023-11-27,TMT_Steel,195,8,193,Vendor_C,Noida,11,2023
2023-11-27,Cement,125,12,119,Vendor_B,Delhi,11,2023
2023-11-27,Sand,97,7,105,Vendor_B,Noida,11,2023
2023-11-28,TMT_Steel,228,11,230,Vendor_A,Delhi,11,2023
2023-11-28,Cement,136,11,129,Vendor_A,Noida,11,2023
2023-11-28,Sand,103,8,102,Vendor_B,Delhi,11,2023
2023-11-29,TMT_Steel,167,13,164,Vendor_A,Ghaziabad,11,2023
2023-11-29,Cement,139,7,144,Vendor_A,Delhi,11,2023
2023-11-29,Sand,83,13,86,Vendor_A,Ghaziabad,11,2023
2023-11-30,TMT_Steel,191,14,184,Vendor_B,Noida,11,2023
2023-11-30,Cement,139,12,131,Vendor_C,Delhi,11,2023
2023-11-30,Sand,100,8,97,Vendor_A,Ghaziabad,11,2023
2023-12-01,TMT_Steel,205,8,204,Vendor_A,Noida,12,2023
2023-12-01,Cement,151,6,143,Vendor_B,Noida,12,2023
2023-12-01,Sand,91,11,100,Vendor_C,Delhi,12,2023
2023-12-02,TMT_Steel,206,9,208,Vendor_A,Delhi,12,2023
2023-12-02,Cement,154,13,152,Vendor_C,Noida,12,2023
2023-12-02,Sand,57,9,52,Vendor_A,Delhi,12,2023
2023-12-03,TMT_Steel,177,10,173,Vendor_A,Noida,12,2023
2023-12-03,Cement,150,7,159,Vendor_A,Delhi,12,2023
2023-12-03,Sand,81,8,89,Vendor_C,Delhi,12,2023
2023-12-04,TMT_Steel,176,13,180,Vendor_B,Noida,12,2023
2023-12-04,Cement,137,9,144,Vendor_B,Noida,12,2023
2023-12-04,Sand,108,7,113,Vendor_A,Ghaziabad,12,2023
2023-12-05,TMT_Steel,184,10,188,Vendor_C,Ghaziabad,12,2023
2023-12-05,Cement,124,11,117,Vendor_B,Noida,12,2023
2023-12-05,Sand,101,5,98,Vendor_B,Delhi,12,2023
2023-12-06,TMT_Steel,180,11,185,Vendor_B,Ghaziabad,12,2023
2023-12-06,Cement,168,13,159,Vendor_C,Ghaziabad,12,2023
2023-12-06,Sand,97,14,103,Vendor_B,Delhi,12,2023
2023-12-07,TMT_Steel,158,8,163,Vendor_C,Noida,12,2023
2023-12-07,Cement,137,13,141,Vendor_C,Noida,12,2023
2023-12-07,Sand,94,5,100,Vendor_A,Ghaziabad,12,2023
2023-12-08,TMT_Steel,176,8,184,Vendor_B,Delhi,12,2023
2023-12-08,Cement,141,12,132,Vendor_C,Ghaziabad,12,2023
2023-12-08,Sand,99,11,103,Vendor_C,Ghaziabad,12,2023
2023-12-09,TMT_Steel,204,13,200,Vendor_B,Noida,12,2023
2023-12-09,Cement,141,6,147,Vendor_B,Noida,12,2023
2023-12-09,Sand,84,10,86,Vendor_C,Ghaziabad,12,2023
2023-12-10,TMT_Steel,201,8,196,Vendor_A,Noida,12,2023
2023-12-10,Cement,158,11,162,Vendor_B,Noida,12,2023
2023-12-10,Sand,106,5,96,Vendor_B,Noida,12,2023
2023-12-11,TMT_Steel,176,6,169,Vendor_C,Delhi,12,2023
2023-12-11,Cement,137,7,143,Vendor_B,Ghaziabad,12,2023
2023-12-11,Sand,87,14,90,Vendor_A,Delhi,12,2023
2023-12-12,TMT_Steel,198,6,188,Vendor_C,Delhi,12,2023
2023-12-12,Cement,120,10,128,Vendor_C,Noida,12,2023
2023-12-12,Sand,88,5,78,Vendor_C,Ghaziabad,12,2023
2023-12-13,TMT_Steel,158,10,152,Vendor_A,Ghaziabad,12,2023
2023-12-13,Cement,164,7,161,Vendor_A,Delhi,12,2023
2023-12-13,Sand,96,11,89,Vendor_B,Delhi,12,2023
2023-12-14,TMT_Steel,197,12,188,Vendor_C,Ghaziabad,12,2023
2023-12-14,Cement,144,11,141,Vendor_C,Noida,12,2023
2023-12-14,Sand,114,12,117,Vendor_B,Ghaziabad,12,2023
2023-12-15,TMT_Steel,194,12,203,Vendor_A,Noida,12,2023
2023-12-15,Cement,146,5,136,Vendor_A,Noida,12,2023
2023-12-15,Sand,93,5,87,Vendor_C,Ghaziabad,12,2023
2023-12-16,TMT_Steel,191,5,186,Vendor_B,Delhi,12,2023
2023-12-16,Cement,160,10,154,Vendor_B,Noida,12,2023
2023-12-16,Sand,92,6,82,Vendor_B,Noida,12,2023
2023-12-17,TMT_Steel,222,6,216,Vendor_A,Delhi,12,2023
2023-12-17,Cement,135,11,139,Vendor_B,Delhi,12,2023
2023-12-17,Sand,97,11,93,Vendor_A,Noida,12,2023
2023-12-18,TMT_Steel,203,11,206,Vendor_A,Noida,12,2023
2023-12-18,Cement,168,12,177,Vendor_C,Noida,12,2023
2023-12-18,Sand,88,14,95,Vendor_C,Noida,12,2023
2023-12-19,TMT_Steel,201,10,192,Vendor_B,Delhi,12,2023
2023-12-19,Cement,145,13,139,Vendor_C,Noida,12,2023
2023-12-19,Sand,109,5,107,Vendor_A,Noida,12,2023
2023-12-20,TMT_Steel,211,11,217,Vendor_B,Noida,12,2023
2023-12-20,Cement,133,6,125,Vendor_C,Ghaziabad,12,2023
2023-12-20,Sand,86,10,85,Vendor_A,Ghaziabad,12,2023
2023-12-21,TMT_Steel,197,10,193,Vendor_C,Ghaziabad,12,2023
2023-12-21,Cement,152,13,161,Vendor_A,Ghaziabad,12,2023
2023-12-21,Sand,99,7,108,Vendor_C,Noida,12,2023
2023-12-22,TMT_Steel,184,6,188,Vendor_B,Ghaziabad,12,2023
2023-12-22,Cement,164,10,169,Vendor_A,Noida,12,2023
2023-12-22,Sand,112,8,110,Vendor_B,Noida,12,2023
2023-12-23,TMT_Steel,229,9,237,Vendor_C,Noida,12,2023
2023-12-23,Cement,132,6,125,Vendor_C,Noida,12,2023
2023-12-23,Sand,89,5,79,Vendor_B,Noida,12,2023
2023-12-24,TMT_Steel,195,8,197,Vendor_C,Noida,12,2023
2023-12-24,Cement,148,5,156,Vendor_A,Noida,12,2023
2023-12-24,Sand,108,8,107,Vendor_C,Ghaziabad,12,2023
2023-12-25,TMT_Steel,209,10,204,Vendor_A,Noida,12,2023
2023-12-25,Cement,169,14,175,Vendor_A,Delhi,12,2023
2023-12-25,Sand,97,8,89,Vendor_A,Delhi,12,2023
2023-12-26,TMT_Steel,195,8,199,Vendor_A,Delhi,12,2023
2023-12-26,Cement,173,12,181,Vendor_B,Delhi,12,2023
2023-12-26,Sand,90,13,96,Vendor_C,Noida,12,2023
2023-12-27,TMT_Steel,216,12,218,Vendor_A,Noida,12,2023
2023-12-27,Cement,164,5,160,Vendor_A,Delhi,12,2023
2023-12-27,Sand,84,6,74,Vendor_A,Delhi,12,2023
2023-12-28,TMT_Steel,170,11,175,Vendor_B,Noida,12,2023
2023-12-28,Cement,155,8,163,Vendor_A,Delhi,12,2023
2023-12-28,Sand,105,12,107,Vendor_B,Noida,12,2023
2023-12-29,TMT_Steel,206,11,196,Vendor_A,Ghaziabad,12,2023
2023-12-29,Cement,130,12,133,Vendor_C,Ghaziabad,12,2023
2023-12-29,Sand,96,10,94,Vendor_A,Noida,12,2023
2023-12-30,TMT_Steel,190,13,190,Vendor_B,Ghaziabad,12,2023
2023-12-30,Cement,162,10,152,Vendor_A,Ghaziabad,12,2023
2023-12-30,Sand,93,13,87,Vendor_C,Delhi,12,2023
2023-12-31,TMT_Steel,214,14,209,Vendor_B,Noida,12,2023
2023-12-31,Cement,146,8,143,Vendor_C,Ghaziabad,12,2023
2023-12-31,Sand,82,6,86,Vendor_C,Delhi,12,2023
2024-01-01,TMT_Steel,202,10,193,Vendor_B,Delhi,1,2024
2024-01-01,Cement,157,8,159,Vendor_A,Ghaziabad,1,2024
2024-01-01,Sand,120,10,116,Vendor_C,Ghaziabad,1,2024
2024-01-02,TMT_Steel,215,6,210,Vendor_C,Ghaziabad,1,2024
2024-01-02,Cement,135,10,125,Vendor_A,Noida,1,2024
2024-01-02,Sand,96,5,90,Vendor_C,Ghaziabad,1,2024
2024-01-03,TMT_Steel,196,9,195,Vendor_C,Delhi,1,2024
2024-01-03,Cement,163,8,167,Vendor_C,Ghaziabad,1,2024
2024-01-03,Sand,115,7,123,Vendor_A,Noida,1,2024
2024-01-04,TMT_Steel,199,11,198,Vendor_B,Noida,1,2024
2024-01-04,Cement,163,12,172,Vendor_B,Noida,1,2024
2024-01-04,Sand,91,8,85,Vendor_A,Delhi,1,2024
2024-01-05,TMT_Steel,216,14,219,Vendor_A,Noida,1,2024
2024-01-05,Cement,130,5,135,Vendor_C,Ghaziabad,1,2024
2024-01-05,Sand,90,9,96,Vendor_C,Noida,1,2024
2024-01-06,TMT_Steel,194,10,192,Vendor_C,Noida,1,2024
2024-01-06,Cement,167,14,161,Vendor_B,Noida,1,2024
2024-01-06,Sand,97,7,102,Vendor_B,Ghaziabad,1,2024
2024-01-07,TMT_Steel,214,9,212,Vendor_A,Delhi,1,2024
2024-01-07,Cement,176,11,185,Vendor_B,Delhi,1,2024
2024-01-07,Sand,92,5,94,Vendor_B,Delhi,1,2024
2024-01-08,TMT_Steel,212,10,206,Vendor_B,Noida,1,2024
2024-01-08,Cement,158,6,159,Vendor_C,Noida,1,2024
2024-01-08,Sand,108,14,114,Vendor_C,Delhi,1,2024
2024-01-09,TMT_Steel,175,14,183,Vendor_A,Ghaziabad,1,2024
2024-01-09,Cement,141,6,134,Vendor_B,Noida,1,2024
2024-01-09,Sand,98,14,96,Vendor_B,Noida,1,2024
2024-01-10,TMT_Steel,182,10,186,Vendor_C,Noida,1,2024
2024-01-10,Cement,162,10,170,Vendor_A,Delhi,1,2024
2024-01-10,Sand,118,5,122,Vendor_C,Ghaziabad,1,2024
2024-01-11,TMT_Steel,235,7,225,Vendor_B,Noida,1,2024
2024-01-11,Cement,141,5,140,Vendor_B,Delhi,1,2024
2024-01-11,Sand,129,6,136,Vendor_B,Delhi,1,2024
2024-01-12,TMT_Steel,219,5,210,Vendor_B,Ghaziabad,1,2024
2024-01-12,Cement,150,12,146,Vendor_B,Noida,1,2024
2024-01-12,Sand,89,14,83,Vendor_C,Ghaziabad,1,2024
2024-01-13,TMT_Steel,214,7,220,Vendor_A,Delhi,1,2024
2024-01-13,Cement,155,5,145,Vendor_B,Delhi,1,2024
2024-01-13,Sand,82,13,88,Vendor_B,Noida,1,2024
2024-01-14,TMT_Steel,191,14,191,Vendor_C,Delhi,1,2024
2024-01-14,Cement,180,13,185,Vendor_C,Ghaziabad,1,2024
2024-01-14,Sand,118,13,108,Vendor_B,Delhi,1,2024
2024-01-15,TMT_Steel,221,13,226,Vendor_B,Ghaziabad,1,2024
2024-01-15,Cement,123,11,121,Vendor_B,Delhi,1,2024
2024-01-15,Sand,102,7,105,Vendor_A,Delhi,1,2024
2024-01-16,TMT_Steel,200,7,204,Vendor_A,Noida,1,2024
2024-01-16,Cement,173,9,173,Vendor_B,Noida,1,2024
2024-01-16,Sand,131,7,138,Vendor_A,Delhi,1,2024
2024-01-17,TMT_Steel,189,6,194,Vendor_C,Ghaziabad,1,2024
2024-01-17,Cement,168,8,161,Vendor_B,Noida,1,2024
2024-01-17,Sand,72,6,78,Vendor_C,Noida,1,2024
2024-01-18,TMT_Steel,224,8,228,Vendor_C,Ghaziabad,1,2024
2024-01-18,Cement,148,7,147,Vendor_B,Delhi,1,2024
2024-01-18,Sand,96,11,93,Vendor_B,Noida,1,2024
2024-01-19,TMT_Steel,188,8,181,Vendor_B,Noida,1,2024
2024-01-19,Cement,154,6,154,Vendor_B,Noida,1,2024
2024-01-19,Sand,100,13,106,Vendor_C,Ghaziabad,1,2024
2024-01-20,TMT_Steel,210,12,203,Vendor_C,Ghaziabad,1,2024
2024-01-20,Cement,179,14,177,Vendor_C,Delhi,1,2024
2024-01-20,Sand,124,14,120,Vendor_B,Ghaziabad,1,2024
2024-01-21,TMT_Steel,248,5,257,Vendor_B,Noida,1,2024
2024-01-21,Cement,145,10,143,Vendor_C,Noida,1,2024
2024-01-21,Sand,129,11,135,Vendor_A,Ghaziabad,1,2024
2024-01-22,TMT_Steel,188,14,181,Vendor_A,Ghaziabad,1,2024
2024-01-22,Cement,187,9,181,Vendor_C,Delhi,1,2024
2024-01-22,Sand,91,10,90,Vendor_B,Delhi,1,2024
